Station information:
Name	Agent Number	Network Number	Latitude (dec.deg)	Longitude (dec.deg)	Height (m)	Posn_Precision	Observing Authority
Auckland, Mangere Ews	22719	C64972	-36.96177	174.77642	5	H	Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Surface Wind: Hourly
Station	Date(NZST)	Dir(DegT)	Speed(m/s)	Dir StdDev	Spd StdDev	Period(Hrs)	Freq
22719	2012	Aug	04	07	95	0.4	10.0	0.3	1	H
22719	2012	Aug	04	08	90	0.2	2.0	0.3	1	H
22719	2012	Aug	04	09	92	0.2	0.0	0.3	1	H
22719	2012	Aug	04	10	90	1.4	28.0	0.6	1	H
22719	2012	Aug	04	11	95	2.3	19.0	0.7	1	H
22719	2012	Aug	04	12	86	3.4	35.0	1.1	1	H
22719	2012	Aug	04	13	67	3.9	26.0	1.1	1	H
22719	2012	Aug	04	14	35	4.1	14.0	0.9	1	H
22719	2012	Aug	04	15	56	2.5	51.0	1.0	1	H
22719	2012	Aug	04	16	183	2.8	40.0	0.8	1	H
22719	2012	Aug	04	17	136	2.4	19.0	0.8	1	H
22719	2012	Aug	04	18	112	1.2	20.0	0.6	1	H
22719	2012	Aug	04	19	75	0.8	17.0	0.2	1	H
22719	2012	Aug	04	20	59	1.7	10.0	0.5	1	H
22719	2012	Aug	04	21	51	1.6	6.0	0.2	1	H
22719	2012	Aug	04	22	75	1.7	12.0	0.3	1	H
22719	2012	Aug	04	23	56	1.1	11.0	0.3	1	H
22719	2012	Aug	05	00	109	1.1	13.0	0.3	1	H
22719	2012	Aug	05	01	92	1.2	24.0	0.2	1	H
22719	2012	Aug	05	02	105	1.3	12.0	0.6	1	H
22719	2012	Aug	05	03	99	0.6	8.0	0.5	1	H
22719	2012	Aug	05	04	114	0.3	6.0	0.4	1	H
22719	2012	Aug	05	05	96	0.8	37.0	0.6	1	H
22719	2012	Aug	05	06	23	0.6	61.0	0.4	1	H
22719	2012	Aug	05	07	109	0.6	9.0	0.4	1	H
22719	2012	Aug	05	08	96	0.3	3.0	0.4	1	H
22719	2012	Aug	05	09	109	0.7	57.0	0.4	1	H
22719	2012	Aug	05	10	122	0.9	79.0	0.8	1	H
22719	2012	Aug	05	11	48	2.2	24.0	0.8	1	H
22719	2012	Aug	05	12	33	3.0	25.0	1.0	1	H
22719	2012	Aug	05	13	44	2.8	20.0	0.7	1	H
22719	2012	Aug	05	14	42	3.1	21.0	0.8	1	H
22719	2012	Aug	05	15	48	2.4	20.0	0.7	1	H
22719	2012	Aug	05	16	124	1.7	51.0	0.7	1	H
22719	2012	Aug	05	17	106	2.2	32.0	1.0	1	H
22719	2012	Aug	05	18	105	1.8	11.0	0.4	1	H
22719	2012	Aug	05	19	93	0.4	1.0	0.4	1	H
22719	2012	Aug	05	20	105	0.9	5.0	0.6	1	H
22719	2012	Aug	05	21	103	0.8	14.0	0.4	1	H
22719	2012	Aug	05	22	114	1.2	11.0	0.6	1	H
22719	2012	Aug	05	23	73	0.4	2.0	0.3	1	H
